event,parameter,station,date,min,max,mean,median,station_name
Matthew,do_mgl,aceeiwq,2016-10-05,3.7,6.1,5.08684210526316,5,Edisto Island (EI)
Matthew,do_mgl,aceeiwq,2016-10-06,4.1,6.4,5.50625,5.6,Edisto Island (EI)
Matthew,do_mgl,aceeiwq,2016-10-07,4.8,6.3,5.70729166666667,5.8,Edisto Island (EI)
Matthew,do_mgl,aceeiwq,2016-10-08,5.5,6.5,6.16458333333333,6.2,Edisto Island (EI)
Matthew,do_mgl,aceeiwq,2016-10-09,5.4,6.5,5.90729166666667,5.9,Edisto Island (EI)
Matthew,do_mgl,aceeiwq,2016-10-10,4.8,6.6,5.81770833333333,5.7,Edisto Island (EI)
Matthew,do_mgl,aceeiwq,2016-10-11,5.2,6,5.40588235294118,5.3,Edisto Island (EI)
Matthew,do_mgl,acefcwq,2016-10-05,3.9,5.3,4.73421052631579,4.8,Fishing Creek (FC)
Matthew,do_mgl,acefcwq,2016-10-06,4.2,5.7,5.00833333333333,5.1,Fishing Creek (FC)
Matthew,do_mgl,acefcwq,2016-10-07,4.6,6.3,5.60833333333333,5.75,Fishing Creek (FC)
Matthew,do_mgl,acefcwq,2016-10-08,4.9,7,6.38645833333333,6.5,Fishing Creek (FC)
Matthew,do_mgl,acefcwq,2016-10-09,3.6,6.2,5.02291666666667,4.9,Fishing Creek (FC)
Matthew,do_mgl,acefcwq,2016-10-10,3.6,5.9,4.91145833333333,4.85,Fishing Creek (FC)
Matthew,do_mgl,acefcwq,2016-10-11,4.3,5.5,4.83529411764706,4.9,Fishing Creek (FC)
Matthew,do_mgl,acegpwq,2016-10-05,5.7,6.2,5.95921052631579,5.9,Grove Plantation (GP)
Matthew,do_mgl,acegpwq,2016-10-06,6,6.6,6.31979166666667,6.3,Grove Plantation (GP)
Matthew,do_mgl,acegpwq,2016-10-07,6.5,7.1,6.70625,6.7,Grove Plantation (GP)
Matthew,do_mgl,acegpwq,2016-10-08,6.6,7.9,7.48645833333333,7.55,Grove Plantation (GP)
